"","DAUID","X","Y","CDUID","CDNAME","CDTYPE","CCSUID","CCSNAME","CSDUID","CSDNAME","CSDTYPE","ERUID","ERNAME","SACCODE","SACTYPE","CMAUID","CMAPUID","CMANAME","CMATYPE","CTUID","CTNAME","ADAUID","Pop","Income","Dwellval","Dwellings","Owners","comm_struc","sector","name","class","Evacuated","DN","percedu","In200m","In400m","Distance_m","Elevation","prop65p","med_age","age2544","age4564","age65.","phigh","percown","incomecat","vlrisk","E"
"1174",48061641,4680905.853,1934071.019,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.14,77.14,48060037,565,127244,446405,175,145,"1980s/1990s","NORTHWEST","HAWKWOOD","Residential","No",1,56.3829787,0,0,845.714159,196.894947,0.095238095,37,42.46575342,46.57534247,10.95890411,34.04255319,82.8571428571429,13,0,0
"1175",48061642,4678993.157,1913110.332,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250001.09,1.09,48060138,920,94538,383875,380,235,"1980s/1990s","SOUTH","WOODLANDS","Residential","No",1,70.3947368,0,0,1079.219473,100.122694,0.114130435,31.6,48.33333333,42.5,9.166666667,21.05263158,61.8421052631579,10,0,0
"1176",48061643,4686253.091,1923075.822,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,680,32465,127766,465,25,"CENTRE CITY","CENTRE","CHINATOWN","Residential","Yes",5,41.6666667,1,1,228.5420644,43.2936529999999,1.161764706,59.1,26.05042017,21.8487395,52.10084034,19.6969697,5.37634408602151,4,1,1
"1177",48061645,4681757.69,1923857.653,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250048,48,48060073,1265,54635,428280,570,70,"1950s","CENTRE","SHAGANAPPI","Residential","No",1,55.4945055,0,1,721.9642706,111.85174,0.045977011,27.3,66,28.66666667,5.333333333,24.17582418,12.280701754386,6,0,0
"1178",48061648,4679323.27,1910175.394,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250001.25,1.25,48060148,1055,158743,453983,315,300,"1980s/1990s","SOUTH","MILLRISE","Residential","No",1,64.0449438,0,0,1193.673672,90.5503759999999,0.066037736,38.4,37.79527559,56.69291339,5.511811024,28.08988764,95.2380952380952,16,0,0
"1179",48061649,4679051.502,1909876.564,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250001.25,1.25,48060148,1250,103054,376460,455,375,"1980s/1990s","SOUTH","MILLRISE","Residential","No",1,67.9144385,0,0,1447.696975,89.0812570000001,0.076305221,36,50.9202454,43.55828221,5.521472393,15.50802139,82.4175824175824,11,0,0
"1180",48061650,4694795.373,1927352.047,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.29,38.29,48060063,265,66749,306713,85,50,"1980s/1990s","NORTHEAST","MARTINDALE","Residential","No",1,23.8095238,0,0,1747.490906,91.3877339999999,0.12962963,33.8,58.33333333,33.33333333,8.333333333,52.38095238,58.8235294117647,7,0,0
"1181",48061652,4696325.762,1927717.059,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.29,38.29,48060063,2040,84132,346814,530,495,"1980s/1990s","NORTHEAST","MARTINDALE","Residential","No",1,57.1906355,1,1,515.6383023,93.5105329999999,0.098039216,30.5,61.84738956,30.52208835,7.630522088,28.09364549,93.3962264150943,9,0,0
"1182",48061654,4687279.237,1908521.969,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250002.09,2.09,48060153,265,91208,342401,115,95,"1980s/1990s","SOUTHEAST","MCKENZIE LAKE","Residential","No",1,71.4285714,0,0,681.9985852,40.5685570000001,0.075471698,31.2,69.44444444,25,5.555555556,21.42857143,82.6086956521739,10,0,0
"1183",48061655,4687168.59,1907960.176,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250002.09,2.09,48060153,385,113213,350150,150,140,"1980s/1990s","SOUTHEAST","MCKENZIE LAKE","Residential","No",1,55.7377049,0,0,706.4940424,37.446545,0.038961039,31.5,58,36,6,32.78688525,93.3333333333333,12,0,0
"1184",48061656,4687169.879,1908183.387,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250002.09,2.09,48060153,1525,88887,341028,570,495,"1980s/1990s","SOUTHEAST","MCKENZIE LAKE","Residential","No",1,57.2033898,0,1,668.8327674,37.6045280000001,0.048387097,32.8,65.36585366,30.73170732,3.902439024,30.50847458,86.8421052631579,9,0,0
"1185",48061658,4691240.041,1934010.96,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.24,76.24,48060033,255,100375,385554,80,75,"2000s","NORTH","COVENTRY HILLS","Residential","No",1,65.7142857,0,1,454.8198697,75.9851839999999,0.094594595,33.9,57.77777778,35.55555556,6.666666667,22.85714286,93.75,11,0,0
"1186",48061659,4691618.161,1934056.192,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.24,76.24,48060033,395,74129,341424,160,140,"2000s","NORTH","COVENTRY HILLS","Residential","No",1,55,0,0,628.6746572,79.822629,0.050632911,31.1,62,34,4,26.66666667,87.5,8,0,0
"1187",48061663,4680442.726,1935777.227,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.21,77.21,48060028,1280,106492,434758,420,375,"1980s/1990s","NORTHWEST","ARBOUR LAKE","Residential","No",1,65.0485437,0,1,700.5957189,245.837132,0.25,39.4,41.40127389,40.76433121,17.8343949,22.81553398,89.2857142857143,11,0,0
"1188",48061664,4680002.513,1934359.614,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.21,77.21,48060028,1110,95013,358378,445,345,"1980s/1990s","NORTHWEST","ARBOUR LAKE","Residential","No",1,61.9565217,1,1,600.6480625,188.711842,0.228699552,39.2,45.51282051,39.1025641,15.38461538,25.54347826,77.5280898876404,10,0,0
"1189",48061665,4679957.486,1934780.521,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.21,77.21,48060028,255,127063,447532,85,70,"1980s/1990s","NORTHWEST","ARBOUR LAKE","Residential","No",1,77.7777778,0,1,393.9808219,198.412328,0.103448276,39.1,42.10526316,47.36842105,10.52631579,13.88888889,82.3529411764706,13,0,0
"1190",48061666,4680367.908,1935318.297,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.22,77.22,48060031,1200,155972,505072,355,315,"1980s/1990s","NORTHWEST","ARBOUR LAKE","Residential","No",1,61.6161616,1,1,269.5191146,227.580717,0.146551724,39.3,41.78082192,47.26027397,10.95890411,19.6969697,88.7323943661972,16,0,0
"1191",48061668,4680813.515,1935035.386,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.22,77.22,48060031,860,169765,683305,245,230,"1980s/1990s","NORTHWEST","ARBOUR LAKE","Residential","No",1,61.7886179,1,1,275.7694886,227.769196,0.114457831,39.9,34.69387755,55.10204082,10.20408163,20.32520325,93.8775510204082,17,0,0
"1192",48061669,4684982.577,1923318.404,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.01,46.01,48060098,710,136467,513403,395,145,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",3,75,1,1,247.8831721,46.9430649999999,0.062937063,31,68.80733945,27.52293578,3.669724771,13.70967742,36.7088607594937,14,1,0
"1193",48061670,4684924.194,1923181.243,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.01,46.01,48060098,1360,58095,5e+05,725,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",3,74.0890688,0,1,342.2623957,46.664921,0.041825095,29.9,79.08163265,17.85714286,3.06122449,24.69635628,0,6,1,0
"1194",48061671,4690431.971,1932885.518,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.12,76.12,48060044,1215,114151,439365,420,410,"1980s/1990s","NORTH","HARVEST HILLS","Residential","No",2,42.1319797,1,1,148.3999433,72.5773039999999,0.11627907,38.7,42.5,50,7.5,29.44162437,97.6190476190476,12,1,0
"1195",48061672,4690975.887,1932891.953,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.12,76.12,48060044,380,95994,432125,160,155,"1980s/1990s","NORTH","HARVEST HILLS","Residential","No",1,67.1875,1,1,285.2931201,65.223064,0.38961039,45.7,28.57142857,48.21428571,23.21428571,26.5625,96.875,10,0,0
"1196",48061674,4694913.644,1926296.928,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250038.18,38.18,48060071,625,78323,329147,180,115,"1980s/1990s","NORTHEAST","CASTLERIDGE","Residential","No",1,48.0392157,0,0,2136.104693,89.055235,0.136,32.7,49.38271605,40.74074074,9.87654321,36.2745098,63.8888888888889,8,0,0
"1197",48061762,4687689.875,1935253.089,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,1145,101151,423795,390,325,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,71.3450292,1,1,211.0171822,101.322531,0.096069869,34.9,60.13513514,33.78378378,6.081081081,23.39181287,83.3333333333333,11,0,0
"1198",48061763,4687746.855,1935287.169,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,625,159188,573455,165,165,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,52.3809524,1,1,275.3880088,104.770582,0.082644628,35,54.28571429,40,5.714285714,34.52380952,100,16,0,0
"1199",48061764,4688021.313,1934905.554,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,785,159658,556195,255,245,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,66.9491525,1,1,256.153833,110.888357,0.082802548,37.2,45.83333333,48.95833333,5.208333333,23.72881356,96.078431372549,16,0,0
"1200",48061765,4687674.25,1934305.872,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,410,102209,395029,140,130,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",2,50,1,1,154.8969733,84.3899779999999,0.156626506,36.5,44,46,10,32.85714286,92.8571428571429,11,1,0
"1201",48061766,4687447.586,1934525.666,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,415,87907,347051,155,140,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,68.4210526,1,1,353.6580374,89.0438819999999,0.083333333,34.3,55.76923077,38.46153846,5.769230769,28.07017544,90.3225806451613,9,0,0
"1202",48061767,4687288.726,1934178.744,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,1145,116364,485207,365,310,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,58.3333333,1,1,348.4922349,97.0665649999999,0.098712446,36.7,47.94520548,46.57534247,5.479452055,21.42857143,84.9315068493151,12,0,0
"1203",48061768,4687075.915,1934078.643,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,545,140581,475983,180,180,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,58.4269663,1,1,113.3875843,109.659977,0.19266055,42.9,32.43243243,55.40540541,12.16216216,26.96629214,100,15,0,0
"1204",48061769,4687451.634,1933701.045,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,840,106428,429393,280,255,"1980s/1990s","NORTH","HIDDEN VALLEY","Residential","No",1,40.4255319,1,1,576.4081216,99.9247519999999,0.264705882,40.8,36.84210526,45.61403509,17.54385965,29.78723404,91.0714285714286,11,0,0
"1205",48061770,4688356.989,1933913.956,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.19,76.19,48060038,1785,167362,563931,505,475,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,54.109589,1,1,289.5796508,106.129878,0.143646409,39.7,36.20689655,53.44827586,10.34482759,25,94.059405940594,17,0,0
"1206",48061771,4688956.989,1933967.245,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.19,76.19,48060038,1190,110402,496278,320,310,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,48.2954546,0,0,878.5876644,118.274726,0.132478632,37.4,43.44827586,45.51724138,11.03448276,23.29545455,96.875,12,0,0
"1207",48061772,4689042.183,1934389.198,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.18,76.18,48060035,1000,115026,464801,265,240,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,62.8787879,0,0,941.5119391,122.590635,0.078534031,32.6,59.82142857,34.82142857,5.357142857,19.6969697,90.5660377358491,12,0,0
"1208",48061773,4689497.441,1934319.166,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.18,76.18,48060035,830,126367,456380,235,220,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,60.3174603,0,0,844.3203055,115.74972,0.125748503,36.3,50.94339623,40.56603774,8.490566038,20.63492064,93.6170212765958,13,0,0
"1209",48061774,4689788.229,1934166.681,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.18,76.18,48060035,1340,76620,343799,615,440,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,70.2702703,0,0,716.459789,98.2176509999999,0.123134328,32.6,63.58974359,28.20512821,8.205128205,20.72072072,71.5447154471545,8,0,0
"1210",48061775,4689447.499,1933791.074,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.19,76.19,48060038,585,115171,525096,190,185,"BUILDING OUT","NORTH","PANORAMA HILLS","Residential","No",1,62.5,0,0,1103.125798,112.693697,0.282051282,42,37.97468354,43.03797468,18.98734177,21.875,97.3684210526316,12,0,0
"1211",48061776,4689640.5,1933350.622,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.2,76.2,48060038,665,101251,353048,245,210,"1980s/1990s","NORTH","COUNTRY HILLS","Residential","No",1,66.9902913,0,0,984.9488567,102.129921,0.029850746,33.8,68.88888889,27.77777778,3.333333333,18.44660194,85.7142857142857,11,0,0
"1212",48061777,4689712.277,1933173.131,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.2,76.2,48060038,1240,89611,345818,480,405,"1980s/1990s","NORTH","COUNTRY HILLS","Residential","No",1,59.4059406,0,0,867.0085143,95.6951260000001,0.060483871,33.5,64.11764706,31.17647059,4.705882353,27.72277228,84.375,9,0,0
"1213",48061778,4689236.57,1933174.739,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.2,76.2,48060038,360,68784,316316,170,160,"1980s/1990s","NORTH","COUNTRY HILLS","Residential","No",1,62.0689655,0,0,755.0531293,105.322286,0.722222222,48.1,32.75862069,25.86206897,41.37931034,25.86206897,94.1176470588235,7,0,0
"1214",48061779,4689181.334,1933305.547,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.2,76.2,48060038,375,126736,402744,100,100,"1980s/1990s","NORTH","COUNTRY HILLS","Residential","No",1,71.1538462,0,1,740.9282813,105.433492,0.106666667,33.9,58.33333333,33.33333333,8.333333333,21.15384615,100,13,0,0
"1215",48061780,4688685.603,1932872.618,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.2,76.2,48060038,1055,130692,512462,420,350,"1980s/1990s","NORTH","COUNTRY HILLS","Residential","No",2,59.5505618,1,1,131.3027742,84.1470099999999,0.246445498,42.4,36.36363636,48.05194805,15.58441558,27.52808989,83.3333333333333,14,1,0
"1216",48061781,4686751.714,1936241.521,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250076.13,76.13,48060020,835,109536,431253,305,260,"BUILDING OUT","NORTH","EVANSTON","Residential","No",1,60.1503759,1,1,198.8296338,92.0412939999999,0.078313253,34.6,55.65217391,37.39130435,6.956521739,27.81954887,85.2459016393443,11,0,0
"1217",48061782,4685914.711,1936160.767,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.3,77.3,48060019,4740,125670,503670,1485,1410,"2000s","NORTH","KINCORA","Residential","No",1,66.4748201,1,1,625.3780624,122.937563,0.073761855,32.5,66.50165017,28.38283828,5.115511551,24.17266187,94.9494949494949,13,0,0
"1218",48061785,4684539.101,1934214.437,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.32,77.32,48060029,395,154487,674065,105,110,"2000s","NORTHWEST","HAMPTONS","Residential","No",1,72.1311475,0,0,1068.202102,231.644731,0.126582278,38.2,36.95652174,52.17391304,10.86956522,14.75409836,104.761904761905,16,0,0
"1219",48061786,4684467.386,1934852.327,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.32,77.32,48060029,335,179772,667410,90,90,"2000s","NORTHWEST","HAMPTONS","Residential","No",1,50,0,1,427.5539879,234.518435,0.155172414,39.3,28.57142857,60,11.42857143,34.48275862,100,18,0,0
"1220",48061789,4683260.415,1935460.979,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.24,77.24,48060027,340,146856,570720,115,120,"2000s","NORTHWEST","HAMPTONS","Residential","No",1,62.7118644,1,1,149.0284342,240.463791,0.357142857,46.5,22.44897959,59.18367347,18.36734694,22.03389831,104.347826086957,15,0,0
"1221",48061790,4682778.338,1934905.348,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.24,77.24,48060027,1405,113176,425400,460,420,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,59.9099099,0,0,843.6648915,250.476556,0.134751773,37.8,40.32258065,50.53763441,9.139784946,25.22522523,91.304347826087,12,0,0
"1222",48061792,4682289.353,1934984.19,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.24,77.24,48060027,705,102993,390047,240,220,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,53.5087719,0,0,1227.2805,250.139673,0.219858156,40.2,35.48387097,50.53763441,13.97849462,32.45614035,91.6666666666667,11,0,0
"1223",48061793,4681942.761,1935660.503,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.23,77.23,48060027,710,123190,421114,225,215,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,71.4285714,0,0,1472.42561,249.279665,0.133802817,36.7,48.88888889,41.11111111,10,21.42857143,95.5555555555556,13,0,0
"1224",48061795,4681291.565,1936306.508,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.23,77.23,48060027,1340,97519,353686,480,415,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,73,0,0,1466.400755,257.992182,0.055970149,30.4,63.19018405,33.12883436,3.680981595,15.5,86.4583333333333,10,0,0
"1225",48061796,4681553.817,1935855.834,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.23,77.23,48060027,630,105666,856611,190,180,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,63.5294118,0,0,1317.3116,245.657503,0.106796117,35.9,62.68656716,31.34328358,5.970149254,23.52941177,94.7368421052632,11,0,0
"1226",48061797,4681295.604,1936004.729,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250077.23,77.23,48060027,575,116559,418325,185,170,"1980s/1990s","NORTHWEST","CITADEL","Residential","No",1,68.1318681,0,0,1227.424582,254.015522,0.076923077,34,60.2739726,35.61643836,4.109589041,13.18681319,91.8918918918919,12,0,0
